,YM,Type,BAS_ID,TotalSpent,DisSpent,NumofSpent,NumofDisSpent
47148,202008,자동차정비,63335,1655000,0,3,0
47149,202008,자동차정비,63337,864000,0,9,0
47150,202008,자동차정비,63339,2942540,0,31,0
47151,202008,자동차정비,63357,625000,0,6,0
47152,202008,자동차정비,63361,840000,0,10,0
47153,202008,자동차정비,63364,375000,0,5,0
47154,202008,자동차정비,63365,201000,0,2,0
47155,202008,자동차정비,63504,70000,0,1,0
47156,202008,자동차정비,63506,330000,0,1,0
47157,202008,자동차정비,63508,640000,0,6,0
47158,202008,자동차정비,63509,1287000,0,13,0
47159,202008,자동차정비,63510,14271500,70000,141,1
47160,202008,자동차정비,63519,4973000,0,34,0
47161,202008,자동차정비,63522,7592800,0,61,0
47162,202008,자동차정비,63534,1229000,0,11,0
47163,202008,자동차정비,63535,5275000,0,44,0
47164,202008,자동차정비,63537,109000,0,3,0
47165,202008,자동차정비,63540,5987000,0,45,0
47166,202008,자동차정비,63558,460000,0,2,0
47167,202008,자동차정비,63560,11158000,236820,85,2
47168,202008,자동차정비,63561,1397000,0,10,0
47169,202008,자동차정비,63563,215000,0,3,0
47170,202008,자동차정비,63566,7125000,63310,132,3
47171,202008,자동차정비,63569,150000,0,1,0
47172,202008,자동차정비,63572,20015180,0,119,0
47173,202008,자동차정비,63575,11821000,0,111,0
47174,202008,자동차정비,63579,11022450,0,89,0
47175,202008,자동차정비,63580,2408000,0,39,0
47176,202008,자동차정비,63581,28082730,0,244,0
47177,202008,자동차정비,63583,620000,40000,10,1
47178,202008,자동차정비,63584,810000,0,13,0
47179,202008,자동차정비,63585,560000,0,5,0
47180,202008,자동차정비,63586,3366000,0,30,0
47181,202008,자동차정비,63587,1120000,0,7,0
47182,202008,자동차정비,63588,7130600,0,51,0
47183,202008,자동차정비,63589,1093000,0,6,0
47184,202008,자동차정비,63591,1375000,0,6,0
47185,202008,자동차정비,63595,11794500,0,85,0
47186,202008,자동차정비,63600,6743800,0,58,0
47187,202008,자동차정비,63603,608000,0,10,0
47188,202008,자동차정비,63604,11156000,190000,88,1
47189,202008,자동차정비,63605,1537000,0,13,0
47190,202008,자동차정비,63606,2610100,20670,28,1
47191,202008,자동차정비,63609,555000,0,7,0
47192,202008,자동차정비,63611,6506000,0,59,0
47193,202008,자동차정비,63613,100000,0,2,0
47194,202008,자동차정비,63619,8118500,0,65,0
47195,202008,자동차정비,63621,15740000,60000,124,1
47196,202008,자동차정비,63627,10,0,1,0
47197,202008,자동차정비,63629,21621000,0,215,0
47198,202008,자동차정비,63631,6964000,0,41,0
47199,202008,자동차정비,63634,4855000,0,38,0
47200,202008,자동차정비,63638,19144000,0,99,0
47201,202008,자동차정비,63639,3010000,0,20,0
47202,202008,자동차정비,63640,572000,0,6,0
47203,202008,자동차정비,63641,12300681,0,124,0
47204,202008,자동차정비,63644,640000,0,10,0
47205,202008,전문서적,63082,1193000,0,5,0
47206,202008,전문서적,63119,600000,0,2,0
47207,202008,전문서적,63183,2789690,0,69,0
47208,202008,전문서적,63198,165000,0,4,0
47209,202008,전문서적,63210,1050000,0,1,0
47210,202008,전문서적,63261,1993680,0,8,0
47211,202008,전문서적,63588,644000,0,3,0
47212,202008,전문서적,63590,200000,0,1,0
47213,202008,정기간행물,63081,11000,0,1,0
47214,202008,정기간행물,63126,30000,0,1,0
47215,202008,정기간행물,63172,300000,0,1,0
47216,202008,정기간행물,63225,560000,0,6,0
47217,202008,정기간행물,63258,66000,0,3,0
47218,202008,정기간행물,63261,250000,0,1,0
47219,202008,정기간행물,63331,75000,0,3,0
47220,202008,정기간행물,63558,20000,0,1,0
47221,202008,정보서비스,63127,930600,0,2,0
47222,202008,정수기,63118,5985650,0,76,0
47223,202008,정수기,63158,349600,0,6,0
47224,202008,정수기,63161,45000,0,1,0
47225,202008,정수기,63172,330000,0,4,0
47226,202008,정수기,63196,355000,0,8,0
47227,202008,정수기,63216,1386000,0,11,0
47228,202008,정수기,63217,120000,0,2,0
47229,202008,정수기,63266,70000,0,2,0
47230,202008,정수기,63308,369300,0,8,0
47231,202008,정수기,63343,5290000,0,7,0
47232,202008,정수기,63589,103500,0,4,0
47233,202008,정수기,63597,90000,0,1,0
47234,202008,정육점,63007,18000,0,1,0
47235,202008,정육점,63008,3443600,0,6,0
47236,202008,정육점,63013,43604890,199040,495,5
47237,202008,정육점,63016,1777000,0,9,0
47238,202008,정육점,63029,8287700,328000,135,2
47239,202008,정육점,63030,777760,0,6,0
47240,202008,정육점,63031,3078000,0,63,0
47241,202008,정육점,63032,4473020,57000,72,2
47242,202008,정육점,63034,1652600,0,3,0
47243,202008,정육점,63035,1256050,0,3,0
47244,202008,정육점,63038,1020880,0,15,0
47245,202008,정육점,63043,3317100,28000,131,1
47246,202008,정육점,63051,16223800,0,200,0
47247,202008,정육점,63055,522000,0,16,0
47248,202008,정육점,63062,7865000,0,27,0
47249,202008,정육점,63069,33917120,134000,180,1
47250,202008,정육점,63070,12259300,249840,199,4
47251,202008,정육점,63075,1433384,0,5,0
47252,202008,정육점,63082,953500,0,41,0
47253,202008,정육점,63087,11322200,124000,262,3
47254,202008,정육점,63088,7487240,0,153,0
47255,202008,정육점,63091,76902730,275540,824,4
47256,202008,정육점,63092,16456800,99200,298,2
47257,202008,정육점,63093,7467700,28500,83,2
47258,202008,정육점,63096,22786730,288500,377,6
47259,202008,정육점,63097,23463200,54200,668,2
47260,202008,정육점,63099,2728400,0,21,0
47261,202008,정육점,63100,810300,0,27,0
47262,202008,정육점,63102,13050420,135110,453,5
47263,202008,정육점,63103,29960690,264963,1131,11
47264,202008,정육점,63108,14317000,0,7,0
47265,202008,정육점,63110,1233000,0,19,0
47266,202008,정육점,63111,568994,0,20,0
47267,202008,정육점,63113,11939354,50700,206,3
47268,202008,정육점,63116,21264290,343810,345,5
47269,202008,정육점,63119,2334500,0,15,0
47270,202008,정육점,63122,4970000,0,103,0
47271,202008,정육점,63125,3098650,0,48,0
47272,202008,정육점,63126,2610100,0,88,0
47273,202008,정육점,63127,1300000,280000,37,2
47274,202008,정육점,63129,1695000,0,7,0
47275,202008,정육점,63130,2731600,0,89,0
47276,202008,정육점,63131,2767000,0,14,0
47277,202008,정육점,63140,5657660,0,72,0
47278,202008,정육점,63145,19349000,0,32,0
47279,202008,정육점,63147,2951320,0,69,0
47280,202008,정육점,63152,1265000,0,21,0
47281,202008,정육점,63154,81702814,490174,1302,9
47282,202008,정육점,63155,20872680,156540,291,4
47283,202008,정육점,63156,4744000,0,2,0
47284,202008,정육점,63157,4689943,25000,124,1
47285,202008,정육점,63160,3109740,0,216,0
47286,202008,정육점,63166,70000,0,1,0
47287,202008,정육점,63174,2671370,0,33,0
47288,202008,정육점,63175,1249000,0,4,0
47289,202008,정육점,63176,1416010,0,16,0
47290,202008,정육점,63179,2504000,336960,69,6
47291,202008,정육점,63183,30723000,666560,352,13
47292,202008,정육점,63184,4331000,0,19,0
47293,202008,정육점,63185,2034000,0,3,0
47294,202008,정육점,63186,2499770,186000,57,2
47295,202008,정육점,63189,5195300,0,56,0
47296,202008,정육점,63190,14708390,60000,349,2
47297,202008,정육점,63192,30235930,519000,1000,11
47298,202008,정육점,63194,10864000,54000,235,2
47299,202008,정육점,63196,1083700,45000,47,2
47300,202008,정육점,63197,6468500,15000,240,1
47301,202008,정육점,63200,3609000,20,55,1
47302,202008,정육점,63202,6056350,4000,163,1
47303,202008,정육점,63203,4974000,0,36,0
47304,202008,정육점,63204,697000,2090,37,1
47305,202008,정육점,63205,8751100,155000,204,6
47306,202008,정육점,63206,983000,0,12,0
47307,202008,정육점,63212,7878696,339220,210,5
47308,202008,정육점,63213,1570600,0,89,0
47309,202008,정육점,63214,7190260,91080,377,3
47310,202008,정육점,63215,6786070,0,24,0
47311,202008,정육점,63216,4869000,0,15,0
47312,202008,정육점,63219,13144700,150000,117,1
47313,202008,정육점,63221,387000,0,8,0
47314,202008,정육점,63223,10685400,16000,329,1
47315,202008,정육점,63224,2235950,305510,46,3
47316,202008,정육점,63226,13627600,13000,193,1
47317,202008,정육점,63228,1864000,0,3,0
47318,202008,정육점,63229,17465910,34740,903,2
47319,202008,정육점,63233,14319470,450170,481,5
47320,202008,정육점,63235,8557700,0,70,0
47321,202008,정육점,63236,3592990,0,13,0
47322,202008,정육점,63238,2123530,0,56,0
47323,202008,정육점,63239,2615940,0,4,0
47324,202008,정육점,63240,2674400,448000,38,2
47325,202008,정육점,63243,360000,0,1,0
47326,202008,정육점,63246,441000,0,2,0
47327,202008,정육점,63248,9882110,26740,684,1
47328,202008,정육점,63250,946100,0,10,0
47329,202008,정육점,63251,258600,0,4,0
47330,202008,정육점,63253,6684800,6000,189,1
47331,202008,정육점,63254,893000,0,36,0
47332,202008,정육점,63255,2000000,0,2,0
47333,202008,정육점,63258,2569000,0,80,0
47334,202008,정육점,63260,2244700,0,58,0
47335,202008,정육점,63261,11823313,178120,493,6
47336,202008,정육점,63263,17652600,792000,312,5
47337,202008,정육점,63264,23097260,279160,775,6
47338,202008,정육점,63265,10686000,86000,199,2
47339,202008,정육점,63266,1170000,0,3,0
47340,202008,정육점,63272,1431000,0,42,0
47341,202008,정육점,63274,897100,7470,34,2
47342,202008,정육점,63275,1114250,0,81,0
47343,202008,정육점,63277,5808183,0,129,0
47344,202008,정육점,63278,3590500,0,70,0
47345,202008,정육점,63279,5104000,0,38,0
47346,202008,정육점,63281,147000,0,4,0
47347,202008,정육점,63282,2411900,0,56,0
47348,202008,정육점,63283,2757000,0,31,0
47349,202008,정육점,63286,677000,400000,4,1
47350,202008,정육점,63289,8932710,211400,142,2
47351,202008,정육점,63290,300000,0,14,0
47352,202008,정육점,63292,2215000,0,55,0
47353,202008,정육점,63296,9357600,177550,260,3
47354,202008,정육점,63299,177700,0,2,0
47355,202008,정육점,63300,13215810,69650,363,1
47356,202008,정육점,63301,2387000,0,92,0
47357,202008,정육점,63303,336000,0,6,0
47358,202008,정육점,63308,204360,0,2,0
47359,202008,정육점,63313,1709000,77010,25,2
47360,202008,정육점,63318,4414800,10700,234,1
47361,202008,정육점,63321,3989400,0,4,0
47362,202008,정육점,63325,23496944,0,94,0
47363,202008,정육점,63328,3369000,0,50,0
47364,202008,정육점,63329,5026000,0,8,0
47365,202008,정육점,63331,9583000,0,44,0
47366,202008,정육점,63333,19378318,127000,294,1
47367,202008,정육점,63336,1538500,33900,29,1
47368,202008,정육점,63339,175000,0,5,0
47369,202008,정육점,63344,4249000,0,4,0
47370,202008,정육점,63346,30744386,1048300,255,7
47371,202008,정육점,63356,32251340,1026150,367,6
47372,202008,정육점,63357,289000,0,3,0
47373,202008,정육점,63358,5843500,0,94,0
47374,202008,정육점,63361,2235500,90000,91,1
47375,202008,정육점,63365,2376800,0,43,0
47376,202008,정육점,63507,3441000,216000,52,3
47377,202008,정육점,63508,7064400,255400,134,3
47378,202008,정육점,63510,2138000,24000,74,1
47379,202008,정육점,63512,2572100,0,20,0
47380,202008,정육점,63513,477000,13000,26,1
47381,202008,정육점,63523,3204300,74200,49,1
47382,202008,정육점,63528,1886000,209000,5,1
47383,202008,정육점,63530,8897240,314790,203,3
47384,202008,정육점,63534,15911870,0,364,0
47385,202008,정육점,63546,11726240,0,220,0
47386,202008,정육점,63565,2751000,0,13,0
47387,202008,정육점,63573,6353560,35841,144,3
47388,202008,정육점,63579,27187860,221790,388,4
47389,202008,정육점,63587,3916050,159000,118,2
47390,202008,정육점,63588,2377500,0,29,0
47391,202008,정육점,63589,10101830,0,98,0
47392,202008,정육점,63590,2699000,16860,56,1
47393,202008,정육점,63591,75256800,243300,1556,12
47394,202008,정육점,63592,1517000,0,41,0
47395,202008,정육점,63593,4265000,0,57,0
47396,202008,정육점,63597,244000,0,5,0
47397,202008,정육점,63598,36596030,202550,873,8
47398,202008,정육점,63599,213000,0,10,0
47399,202008,정육점,63600,4023325,0,5,0
47400,202008,정육점,63602,50400,0,1,0
47401,202008,정육점,63606,14692500,217000,258,3
47402,202008,정육점,63610,14469485,49000,154,2
47403,202008,정육점,63611,4939000,400000,88,1
47404,202008,정육점,63616,1058150,0,36,0
47405,202008,정육점,63618,518000,0,10,0
47406,202008,정육점,63620,1779490,0,45,0
47407,202008,정육점,63621,11554600,7460,371,1
47408,202008,정육점,63624,2729000,0,25,0
47409,202008,정육점,63629,24954000,516950,667,10
47410,202008,정육점,63632,625000,0,6,0
47411,202008,정육점,63634,2184000,10000,49,1
47412,202008,정육점,63640,3131000,0,62,0
47413,202008,정육점,63644,6822380,0,119,0
47414,202008,정장,63005,100000,0,1,0
47415,202008,정장,63010,12572310,0,150,0
47416,202008,정장,63011,4573000,0,119,0
47417,202008,정장,63013,352000,0,8,0
47418,202008,정장,63014,1422000,0,4,0
47419,202008,정장,63022,10000,0,1,0
47420,202008,정장,63029,941000,0,17,0
47421,202008,정장,63030,3996470,0,36,0
47422,202008,정장,63031,640000,0,8,0
47423,202008,정장,63032,1534000,0,29,0
47424,202008,정장,63038,22703490,2000,2813,1
47425,202008,정장,63051,1223000,0,27,0
47426,202008,정장,63052,519000,0,8,0
47427,202008,정장,63054,981000,0,10,0
47428,202008,정장,63055,190000,0,2,0
47429,202008,정장,63068,925000,0,6,0
47430,202008,정장,63069,792000,0,12,0
47431,202008,정장,63070,1815100,80000,43,1
47432,202008,정장,63077,553800,0,8,0
47433,202008,정장,63081,2517400,66900,26,1
47434,202008,정장,63082,2030000,0,3,0
47435,202008,정장,63083,625000,0,11,0
47436,202008,정장,63084,348000,0,8,0
47437,202008,정장,63085,2682950,0,42,0
47438,202008,정장,63086,12646450,0,134,0
47439,202008,정장,63087,49203390,409200,361,3
47440,202008,정장,63088,8402000,0,60,0
47441,202008,정장,63089,66000,0,1,0
47442,202008,정장,63090,218000,0,3,0
47443,202008,정장,63091,113000,0,4,0
47444,202008,정장,63092,594000,0,11,0
47445,202008,정장,63096,802180,0,11,0
47446,202008,정장,63097,870500,0,22,0
47447,202008,정장,63098,278000,0,4,0
47448,202008,정장,63099,11509100,0,262,0
47449,202008,정장,63100,5294280,0,72,0
47450,202008,정장,63102,874000,0,12,0
47451,202008,정장,63103,740000,0,14,0
47452,202008,정장,63104,83000,0,1,0
47453,202008,정장,63108,120000,0,4,0
47454,202008,정장,63109,278000,0,4,0
47455,202008,정장,63116,402000,0,10,0
47456,202008,정장,63121,495000,25000,8,1
47457,202008,정장,63123,17822200,181600,413,2
47458,202008,정장,63124,38727645,199000,429,2
47459,202008,정장,63125,140000,0,4,0
47460,202008,정장,63127,1722700,0,10,0
47461,202008,정장,63129,2570400,0,44,0
47462,202008,정장,63130,173000,0,3,0
47463,202008,정장,63131,31879560,453000,639,7
47464,202008,정장,63132,23064700,233000,148,1
47465,202008,정장,63133,25980000,200000,192,1
47466,202008,정장,63134,950000,0,2,0
47467,202008,정장,63137,280000,0,4,0
47468,202008,정장,63138,5651700,0,26,0
47469,202008,정장,63139,1020000,0,8,0
47470,202008,정장,63140,4100770,0,30,0
47471,202008,정장,63145,79659140,0,117,0
47472,202008,정장,63150,130000,0,2,0
47473,202008,정장,63154,811000,0,18,0
47474,202008,정장,63155,277000,0,5,0
47475,202008,정장,63156,512000,0,10,0
47476,202008,정장,63161,110000,0,3,0
47477,202008,정장,63166,15097000,0,51,0
47478,202008,정장,63167,194000,0,9,0
47479,202008,정장,63168,61662420,424030,1031,9
47480,202008,정장,63169,28141040,170640,277,2
47481,202008,정장,63170,433800,0,6,0
47482,202008,정장,63171,2211700,0,12,0
47483,202008,정장,63173,110000,0,3,0
47484,202008,정장,63176,335000,0,4,0
47485,202008,정장,63178,1365000,0,4,0
47486,202008,정장,63179,978000,0,11,0
47487,202008,정장,63181,360000,0,3,0
47488,202008,정장,63182,720000,0,9,0
47489,202008,정장,63183,1926000,0,37,0
47490,202008,정장,63184,190000,0,2,0
47491,202008,정장,63186,3023000,0,30,0
47492,202008,정장,63187,54000,0,1,0
47493,202008,정장,63188,1193000,0,28,0
47494,202008,정장,63191,10436000,0,61,0
47495,202008,정장,63192,28356600,236900,427,6
47496,202008,정장,63196,665000,0,14,0
47497,202008,정장,63197,494000,0,14,0
47498,202008,정장,63198,18181000,0,128,0
47499,202008,정장,63199,771000,0,7,0
47500,202008,정장,63200,6972555,30000,106,1
47501,202008,정장,63202,350000,0,2,0
47502,202008,정장,63205,190000,0,2,0
47503,202008,정장,63206,1849000,0,66,0
47504,202008,정장,63207,120093186,799100,3695,17
47505,202008,정장,63209,1851000,62000,25,1
47506,202008,정장,63210,480000,0,1,0
47507,202008,정장,63213,310000,0,5,0
47508,202008,정장,63214,155000,0,2,0
47509,202008,정장,63215,1850000,0,4,0
47510,202008,정장,63219,3000000,0,5,0
47511,202008,정장,63220,149000,0,3,0
47512,202008,정장,63221,100000,0,2,0
47513,202008,정장,63222,530000,0,3,0
47514,202008,정장,63223,70000,0,1,0
47515,202008,정장,63225,680000,0,1,0
47516,202008,정장,63227,6073600,78000,47,1
47517,202008,정장,63229,2435000,0,17,0
47518,202008,정장,63230,48117220,353000,425,2
47519,202008,정장,63231,16523170,0,198,0
47520,202008,정장,63232,276000,0,6,0
47521,202008,정장,63233,1559800,0,27,0
47522,202008,정장,63234,610000,0,6,0
47523,202008,정장,63237,409600,0,3,0
47524,202008,정장,63238,10000,0,1,0
47525,202008,정장,63243,330000,0,5,0
47526,202008,정장,63246,261000,0,2,0
47527,202008,정장,63247,1250000,0,18,0
47528,202008,정장,63248,1060000,0,10,0
47529,202008,정장,63253,160000,0,1,0
47530,202008,정장,63254,228000,0,4,0
47531,202008,정장,63258,541000,0,8,0
47532,202008,정장,63259,685000,0,8,0
47533,202008,정장,63261,536000,0,8,0
47534,202008,정장,63262,408000,130000,5,1
47535,202008,정장,63264,8842830,83000,338,5
47536,202008,정장,63265,80000,0,2,0
47537,202008,정장,63266,75000,0,2,0
47538,202008,정장,63267,56000,35000,2,1
47539,202008,정장,63270,510000,0,8,0
47540,202008,정장,63271,424000,0,15,0
47541,202008,정장,63275,1143100,0,46,0
47542,202008,정장,63277,246270897,1740490,4289,36
47543,202008,정장,63278,873000,0,16,0
47544,202008,정장,63280,458000,0,8,0
47545,202008,정장,63282,80000,0,3,0
47546,202008,정장,63291,50000,0,1,0
47547,202008,정장,63302,53000,0,1,0
47548,202008,정장,63303,360000,0,7,0
47549,202008,정장,63305,1010000,0,37,0
47550,202008,정장,63306,3398000,18000,135,2
47551,202008,정장,63313,256000,0,3,0
47552,202008,정장,63318,877000,0,14,0
47553,202008,정장,63322,273000,0,2,0
47554,202008,정장,63323,1957600,34800,35,1
47555,202008,정장,63327,55000,0,1,0
47556,202008,정장,63333,475000,0,14,0
47557,202008,정장,63334,483000,0,20,0
47558,202008,정장,63335,75000,0,4,0
47559,202008,정장,63337,324000,0,7,0
47560,202008,정장,63342,36000,0,1,0
47561,202008,정장,63346,397000,0,1,0
47562,202008,정장,63347,1910000,0,76,0
47563,202008,정장,63351,1844000,0,41,0
47564,202008,정장,63357,226000,0,5,0
47565,202008,정장,63358,1933300,0,63,0
47566,202008,정장,63360,295000,0,9,0
47567,202008,정장,63361,2325054,0,27,0
47568,202008,정장,63365,276000,0,19,0
47569,202008,정장,63507,847000,0,19,0
47570,202008,정장,63508,2554000,0,35,0
47571,202008,정장,63509,620000,0,6,0
47572,202008,정장,63513,266000,0,6,0
47573,202008,정장,63514,215000,0,6,0
47574,202008,정장,63518,262000,0,6,0
47575,202008,정장,63528,6788600,0,65,0
47576,202008,정장,63535,29864300,206400,99,1
47577,202008,정장,63537,715000,0,15,0
47578,202008,정장,63541,55000,0,2,0
47579,202008,정장,63544,139000,0,3,0
47580,202008,정장,63546,1722000,0,18,0
47581,202008,정장,63559,1302000,0,4,0
47582,202008,정장,63565,369000,0,10,0
47583,202008,정장,63567,35000,0,1,0
47584,202008,정장,63569,200000,0,1,0
47585,202008,정장,63573,4077620,0,78,0
47586,202008,정장,63579,1366000,0,27,0
47587,202008,정장,63584,2137000,0,9,0
47588,202008,정장,63585,3523050,0,63,0
47589,202008,정장,63587,595500,0,7,0
47590,202008,정장,63588,613000,0,5,0
47591,202008,정장,63589,2604100,0,42,0
47592,202008,정장,63590,10894820,0,243,0
47593,202008,정장,63591,10225800,295340,314,4
47594,202008,정장,63592,23218220,131530,547,4
47595,202008,정장,63595,21189620,29000,228,1
47596,202008,정장,63596,1786000,0,32,0
47597,202008,정장,63597,505700,0,10,0
47598,202008,정장,63598,220000,0,1,0
47599,202008,정장,63601,75000,0,5,0
47600,202008,정장,63603,69000,0,1,0
47601,202008,정장,63621,2158400,720,30,1
47602,202008,정장,63624,8000,0,2,0
47603,202008,정장,63628,1728500,23000,100,1
47604,202008,정장,63629,4664450,0,92,0
47605,202008,정장,63640,31842080,138000,701,3
47606,202008,정장,63641,85000,0,2,0
47607,202008,정장,63644,627000,0,8,0
47608,202008,제과점,63002,11912000,0,630,0
47609,202008,제과점,63005,221000,0,15,0
47610,202008,제과점,63008,958350,0,113,0
47611,202008,제과점,63011,11804390,31600,1108,2
47612,202008,제과점,63013,11898500,56100,754,4
47613,202008,제과점,63029,5265040,0,431,0
47614,202008,제과점,63030,801500,9000,49,1
47615,202008,제과점,63032,16584110,9990,1277,3
47616,202008,제과점,63034,16917070,20500,877,1
47617,202008,제과점,63035,2543800,16000,155,2
47618,202008,제과점,63036,946300,0,57,0
47619,202008,제과점,63043,72669990,141500,4390,6
47620,202008,제과점,63047,2614900,0,175,0
47621,202008,제과점,63051,1116910,0,54,0
47622,202008,제과점,63053,504000,0,10,0
47623,202008,제과점,63054,16207745,10560,1516,2
47624,202008,제과점,63060,3778000,0,118,0
47625,202008,제과점,63061,531500,0,55,0
47626,202008,제과점,63062,1401500,0,45,0
47627,202008,제과점,63069,19223428,86350,1502,6
47628,202008,제과점,63070,26216280,27930,2424,5
47629,202008,제과점,63072,35000,0,1,0
47630,202008,제과점,63074,3666800,0,253,0
47631,202008,제과점,63081,5686530,41500,549,2
47632,202008,제과점,63082,5770700,0,211,0
47633,202008,제과점,63083,14269420,26300,1318,2
47634,202008,제과점,63084,8692420,18950,900,3
47635,202008,제과점,63085,5014200,12300,589,2
47636,202008,제과점,63086,24053400,146890,1900,10
47637,202008,제과점,63088,27918470,17000,1160,1
47638,202008,제과점,63089,1668600,0,92,0
47639,202008,제과점,63092,20692760,23650,2098,4
47640,202008,제과점,63096,1391700,13000,105,1
47641,202008,제과점,63097,14982950,53430,1424,7
47642,202008,제과점,63098,5350700,48450,398,4
47643,202008,제과점,63099,8036790,16600,711,2
47644,202008,제과점,63100,16882590,2800,1498,1
47645,202008,제과점,63102,18859311,31650,1806,5
47646,202008,제과점,63103,8235660,39400,768,4
47647,202008,제과점,63104,535500,0,38,0
47648,202008,제과점,63108,95000,0,2,0
47649,202008,제과점,63109,1696620,0,246,0
47650,202008,제과점,63112,257600,0,39,0
47651,202008,제과점,63114,9658750,475500,341,4
47652,202008,제과점,63115,30832280,52400,3021,8
47653,202008,제과점,63117,1992800,0,62,0
47654,202008,제과점,63119,255000,0,5,0
47655,202008,제과점,63123,16642440,60120,1381,3
47656,202008,제과점,63124,1767150,6800,263,1
47657,202008,제과점,63125,9759510,127200,920,9
47658,202008,제과점,63126,8269800,56900,598,3
47659,202008,제과점,63127,12834510,8680,1198,1
47660,202008,제과점,63128,1889000,32880,103,2
47661,202008,제과점,63129,3674900,0,346,0
47662,202008,제과점,63133,1830300,0,54,0
47663,202008,제과점,63138,13860160,30600,1293,3
47664,202008,제과점,63139,10877100,32400,886,3
47665,202008,제과점,63140,40301450,200280,2416,8
47666,202008,제과점,63145,12610130,185100,727,3
47667,202008,제과점,63147,1315500,0,91,0
47668,202008,제과점,63151,16351800,2000,361,1
47669,202008,제과점,63152,2859470,6400,313,1
47670,202008,제과점,63154,3222000,0,66,0
47671,202008,제과점,63156,575460,0,103,0
47672,202008,제과점,63157,497400,7000,78,1
47673,202008,제과점,63159,122000,0,3,0
47674,202008,제과점,63160,5700550,9520,545,3
47675,202008,제과점,63161,10101710,36940,904,6
47676,202008,제과점,63164,5395700,0,171,0
47677,202008,제과점,63165,15113230,6600,1254,1
47678,202008,제과점,63166,6885590,16200,689,1
47679,202008,제과점,63168,12960980,36820,1213,6
47680,202008,제과점,63170,2332130,8000,216,2
47681,202008,제과점,63173,202000,0,4,0
47682,202008,제과점,63174,1431100,0,53,0
47683,202008,제과점,63175,25000,0,1,0
47684,202008,제과점,63176,1023500,0,15,0
47685,202008,제과점,63181,305400,0,27,0
47686,202008,제과점,63182,1605200,33100,163,2
47687,202008,제과점,63183,8435965,8950,730,1
47688,202008,제과점,63184,3949000,19000,281,2
47689,202008,제과점,63185,8136200,6200,724,1
47690,202008,제과점,63186,102000,0,2,0
47691,202008,제과점,63188,19853500,67000,698,3
47692,202008,제과점,63189,2378600,62000,55,2
47693,202008,제과점,63190,259000,0,15,0
47694,202008,제과점,63192,7423640,170900,309,7
47695,202008,제과점,63194,225000,0,7,0
47696,202008,제과점,63195,2685200,0,158,0
47697,202008,제과점,63197,636000,0,26,0
47698,202008,제과점,63199,7735895,10030,754,2
47699,202008,제과점,63200,10845230,15500,893,1
47700,202008,제과점,63201,99000,0,6,0
47701,202008,제과점,63203,496900,0,29,0
47702,202008,제과점,63204,19970330,110630,1573,8
47703,202008,제과점,63205,361000,3000,31,1
47704,202008,제과점,63206,2476700,0,51,0
47705,202008,제과점,63207,18994880,56840,1934,8
47706,202008,제과점,63208,545400,0,85,0
47707,202008,제과점,63210,6770210,12240,743,3
47708,202008,제과점,63213,948000,35000,14,1
47709,202008,제과점,63214,277000,0,20,0
47710,202008,제과점,63218,2211300,0,150,0
47711,202008,제과점,63220,11666835,6690,1064,1
47712,202008,제과점,63222,8430120,0,645,0
47713,202008,제과점,63223,115000,0,2,0
47714,202008,제과점,63224,300000,0,4,0
47715,202008,제과점,63226,1474700,0,114,0
47716,202008,제과점,63227,20276170,70380,1676,4
47717,202008,제과점,63229,6824570,16400,662,1
47718,202008,제과점,63230,329500,0,31,0
47719,202008,제과점,63231,17122880,79560,994,6
47720,202008,제과점,63232,6239730,15600,542,1
47721,202008,제과점,63233,14779500,0,1089,0
47722,202008,제과점,63235,19724230,56210,1609,5
47723,202008,제과점,63236,237000,0,8,0
47724,202008,제과점,63237,38245130,96320,2927,9
47725,202008,제과점,63238,3443060,6000,319,1
47726,202008,제과점,63243,1077700,0,131,0
47727,202008,제과점,63245,1407610,0,225,0
47728,202008,제과점,63246,1470000,0,52,0
47729,202008,제과점,63247,11430190,56660,865,4
47730,202008,제과점,63248,8081810,0,789,0
47731,202008,제과점,63253,341600,0,8,0
47732,202008,제과점,63258,14337750,14630,1240,2
47733,202008,제과점,63259,327200,6600,49,1
47734,202008,제과점,63260,343500,0,14,0
47735,202008,제과점,63261,10580850,8000,1028,2
47736,202008,제과점,63262,145700,0,22,0
47737,202008,제과점,63264,41154100,384800,2090,14
47738,202008,제과점,63265,7653670,47630,661,7
47739,202008,제과점,63266,2282100,22530,304,4
47740,202008,제과점,63268,3869000,65000,81,1
47741,202008,제과점,63269,3491500,0,260,0
47742,202008,제과점,63270,3370600,41600,137,3
47743,202008,제과점,63273,12271530,74950,1063,2
47744,202008,제과점,63274,1908950,2800,159,1
47745,202008,제과점,63275,24817110,39050,2205,3
47746,202008,제과점,63276,32095380,67030,2077,5
47747,202008,제과점,63279,395000,39000,8,1
47748,202008,제과점,63282,147600,0,33,0
47749,202008,제과점,63288,4674990,40530,705,6
47750,202008,제과점,63290,1026000,0,34,0
47751,202008,제과점,63292,6858430,47800,648,7
47752,202008,제과점,63300,15595420,10570,1330,2
47753,202008,제과점,63303,7912940,0,759,0
47754,202008,제과점,63304,911900,16000,84,1
47755,202008,제과점,63309,5174340,28640,588,4
